0.000000000000000000e+00,1.000000000000000000e+00,3.535499999999999754e-01,3.535499999999999754e-01.1,1.000000000000000000e+00.1
1386.0,20.0,1.0,0.0,1.0
1386.0,231.0,1.0,0.0,1.0
1386.0,547.0,-0.35355,-0.35355,-1.0
1386.0,570.0,1.0,0.0,1.0
1386.0,3765.0,1.0,0.0,1.0
1387.0,30.0,1.0,0.0,1.0
1387.0,46.0,-0.35355,-0.35355,-1.0
1387.0,70.0,1.0,0.0,1.0
1387.0,82.0,-0.35355,-0.35355,-1.0
1387.0,135.0,1.0,0.0,1.0
1387.0,261.0,-0.35355,-0.35355,-1.0
1387.0,360.0,0.35355,-0.35355,1.0
1387.0,522.0,1.0,0.0,1.0
1387.0,528.0,-0.35355,-0.35355,-1.0
1387.0,568.0,0.35355,0.35355,1.0
1387.0,614.0,0.35355,-0.35355,1.0
1387.0,619.0,0.35355,-0.35355,1.0
1387.0,644.0,1.0,0.0,1.0
1387.0,663.0,1.0,0.0,1.0
1387.0,681.0,0.35355,0.35355,1.0
1387.0,842.0,0.35355,-0.35355,1.0
1387.0,887.0,0.35355,-0.35355,1.0
1387.0,1388.0,1.0,0.0,1.0
1387.0,1424.0,0.35355,-0.35355,1.0
1387.0,1427.0,1.0,0.0,1.0
1387.0,1676.0,1.0,0.0,1.0
1387.0,1699.0,-0.35355,-0.35355,-1.0
1387.0,1726.0,-0.35355,-0.35355,-1.0
1387.0,1806.0,0.35355,0.35355,1.0
1387.0,1844.0,1.0,0.0,1.0
1387.0,1922.0,0.35355,0.35355,1.0
1387.0,2349.0,1.0,0.0,1.0
1387.0,2403.0,1.0,0.0,1.0
1387.0,2511.0,1.0,0.0,1.0
1387.0,2865.0,0.35355,0.35355,1.0
1387.0,2955.0,1.0,0.0,1.0
1387.0,2957.0,0.35355,0.35355,1.0
1387.0,2958.0,0.35355,0.35355,1.0
1388.0,30.0,0.35355,0.35355,1.0
1388.0,43.0,0.35355,0.35355,1.0
1388.0,46.0,-0.35355,-0.35355,-1.0
1388.0,135.0,1.0,0.0,1.0
1388.0,360.0,1.0,0.0,1.0
1388.0,522.0,1.0,0.0,1.0
1388.0,553.0,0.35355,0.35355,1.0
1388.0,587.0,0.35355,-0.35355,1.0
1388.0,663.0,1.0,0.0,1.0
1388.0,681.0,0.35355,-0.35355,1.0
1388.0,850.0,1.0,0.0,1.0
1388.0,869.0,0.35355,-0.35355,1.0
1388.0,1387.0,1.0,0.0,1.0
1388.0,1430.0,1.0,0.0,1.0
1388.0,1659.0,0.35355,0.35355,1.0
1388.0,1806.0,0.35355,0.35355,1.0
1388.0,2902.0,0.35355,0.35355,1.0
1389.0,135.0,1.0,0.0,1.0
1389.0,535.0,1.0,0.0,1.0
1389.0,691.0,1.0,0.0,1.0
1390.0,135.0,1.0,0.0,1.0
1390.0,540.0,1.0,0.0,1.0
1391.0,135.0,1.0,0.0,1.0
1392.0,135.0,1.0,0.0,1.0
1392.0,139.0,1.0,0.0,1.0
1392.0,1238.0,1.0,0.0,1.0
1393.0,135.0,1.0,0.0,1.0
1394.0,51.0,0.35355,-0.35355,1.0
1394.0,133.0,1.0,0.0,1.0
1394.0,135.0,1.0,0.0,1.0
1394.0,355.0,1.0,0.0,1.0
1394.0,366.0,1.0,0.0,1.0
1394.0,533.0,0.35355,-0.35355,1.0
1394.0,3128.0,0.35355,-0.35355,1.0
1395.0,45.0,0.35355,0.35355,1.0
1395.0,133.0,1.0,0.0,1.0
1395.0,135.0,1.0,0.0,1.0
1395.0,360.0,0.35355,-0.35355,1.0
1395.0,622.0,1.0,0.0,1.0
1395.0,681.0,1.0,0.0,1.0
1395.0,757.0,0.35355,-0.35355,1.0
1395.0,950.0,1.0,0.0,1.0
1395.0,1135.0,1.0,0.0,1.0
1395.0,2115.0,0.35355,0.35355,1.0
1396.0,45.0,0.35355,0.35355,1.0
1396.0,135.0,1.0,0.0,1.0
1397.0,135.0,1.0,0.0,1.0
1397.0,610.0,1.0,0.0,1.0
1397.0,681.0,1.0,0.0,1.0
1398.0,8.0,1.0,0.0,1.0
1398.0,53.0,1.0,0.0,1.0
1398.0,70.0,1.0,0.0,1.0
1398.0,135.0,1.0,0.0,1.0
1398.0,136.0,1.0,0.0,1.0
1398.0,221.0,1.0,0.0,1.0
1398.0,248.0,1.0,0.0,1.0
1398.0,349.0,1.0,0.0,1.0
1398.0,715.0,0.35355,0.35355,1.0
1398.0,735.0,1.0,0.0,1.0
1398.0,816.0,1.0,0.0,1.0
1398.0,868.0,1.0,0.0,1.0
1398.0,869.0,1.0,0.0,1.0
1398.0,1047.0,1.0,0.0,1.0
1398.0,1187.0,1.0,0.0,1.0
1398.0,1303.0,1.0,0.0,1.0
1398.0,1422.0,1.0,0.0,1.0
1398.0,1854.0,1.0,0.0,1.0
1398.0,2462.0,1.0,0.0,1.0
1399.0,14.0,1.0,0.0,1.0
1399.0,35.0,1.0,0.0,1.0
1399.0,135.0,1.0,0.0,1.0
1399.0,675.0,1.0,0.0,1.0
1399.0,715.0,1.0,0.0,1.0
1399.0,1855.0,1.0,0.0,1.0
1400.0,133.0,-0.35355,0.35355,-1.0
1400.0,135.0,1.0,0.0,1.0
1400.0,136.0,1.0,0.0,1.0
1400.0,381.0,1.0,0.0,1.0
1400.0,524.0,1.0,0.0,1.0
1400.0,1558.0,1.0,0.0,1.0
1400.0,1958.0,1.0,0.0,1.0
1400.0,3354.0,1.0,0.0,1.0
1401.0,135.0,1.0,0.0,1.0
1401.0,681.0,1.0,0.0,1.0
1402.0,135.0,1.0,0.0,1.0
1402.0,521.0,0.35355,0.35355,1.0
1402.0,553.0,0.35355,-0.35355,1.0
1402.0,589.0,1.0,0.0,1.0
1402.0,1688.0,1.0,0.0,1.0
1402.0,2320.0,0.35355,0.35355,1.0
1402.0,3385.0,1.0,0.0,1.0
1402.0,3386.0,1.0,0.0,1.0
1403.0,135.0,1.0,0.0,1.0
1403.0,540.0,1.0,0.0,1.0
1403.0,555.0,1.0,0.0,1.0
1404.0,135.0,1.0,0.0,1.0
1404.0,876.0,1.0,0.0,1.0
1405.0,135.0,1.0,0.0,1.0
1405.0,540.0,1.0,0.0,1.0
1405.0,625.0,1.0,0.0,1.0
1405.0,2756.0,1.0,0.0,1.0
1406.0,14.0,1.0,0.0,1.0
1406.0,115.0,1.0,0.0,1.0
1406.0,135.0,1.0,0.0,1.0
1406.0,476.0,1.0,0.0,1.0
1406.0,622.0,1.0,0.0,1.0
1406.0,624.0,1.0,0.0,1.0
1406.0,625.0,0.35355,0.35355,1.0
1406.0,635.0,1.0,0.0,1.0
1406.0,659.0,1.0,0.0,1.0
1406.0,884.0,-0.35355,0.35355,-1.0
1406.0,1224.0,1.0,0.0,1.0
1406.0,1307.0,1.0,0.0,1.0
1406.0,1317.0,1.0,0.0,1.0
1406.0,1674.0,1.0,0.0,1.0
1407.0,135.0,1.0,0.0,1.0
1408.0,43.0,1.0,0.0,1.0
1408.0,133.0,0.35355,0.35355,1.0
1408.0,135.0,1.0,0.0,1.0
1408.0,269.0,1.0,0.0,1.0
1408.0,324.0,0.35355,0.35355,1.0
1408.0,524.0,1.0,0.0,1.0
1408.0,535.0,1.0,0.0,1.0
1408.0,562.0,1.0,0.0,1.0
1408.0,681.0,1.0,0.0,1.0
1408.0,946.0,0.35355,0.35355,1.0
1408.0,1562.0,-0.35355,0.35355,-1.0
1408.0,1673.0,1.0,0.0,1.0
1408.0,3200.0,1.0,0.0,1.0
1408.0,3201.0,1.0,0.0,1.0
1408.0,3202.0,0.35355,0.35355,1.0
1409.0,135.0,1.0,0.0,1.0
1409.0,528.0,1.0,0.0,1.0
1409.0,1319.0,1.0,0.0,1.0
1409.0,1355.0,1.0,0.0,1.0
1410.0,45.0,0.35355,0.35355,1.0
1410.0,135.0,1.0,0.0,1.0
1411.0,133.0,1.0,0.0,1.0
1411.0,135.0,1.0,0.0,1.0
1412.0,43.0,0.35355,0.35355,1.0
1412.0,131.0,1.0,0.0,1.0
1412.0,133.0,1.0,0.0,1.0
1412.0,320.0,1.0,0.0,1.0
1412.0,334.0,1.0,0.0,1.0
1412.0,521.0,1.0,0.0,1.0
1412.0,528.0,1.0,0.0,1.0
1412.0,715.0,0.35355,0.35355,1.0
1412.0,1196.0,1.0,0.0,1.0
1412.0,1671.0,1.0,0.0,1.0
1412.0,1689.0,0.35355,0.35355,1.0
1412.0,2483.0,1.0,0.0,1.0
1412.0,3130.0,1.0,0.0,1.0
1412.0,3304.0,1.0,0.0,1.0
1412.0,3305.0,1.0,0.0,1.0
1412.0,3306.0,1.0,0.0,1.0
1412.0,3307.0,0.35355,0.35355,1.0
1412.0,3308.0,0.35355,0.35355,1.0
1413.0,135.0,1.0,0.0,1.0
1414.0,135.0,1.0,0.0,1.0
1415.0,135.0,0.35355,0.35355,1.0
1415.0,355.0,1.0,0.0,1.0
1415.0,876.0,1.0,0.0,1.0
1415.0,1420.0,1.0,0.0,1.0
1416.0,135.0,1.0,0.0,1.0
1416.0,1307.0,1.0,0.0,1.0
1417.0,135.0,1.0,0.0,1.0
1417.0,136.0,1.0,0.0,1.0
1417.0,174.0,1.0,0.0,1.0
1417.0,189.0,1.0,0.0,1.0
1417.0,243.0,-0.35355,0.35355,-1.0
1417.0,637.0,1.0,0.0,1.0
1417.0,752.0,1.0,0.0,1.0
1417.0,1021.0,1.0,0.0,1.0
1417.0,1153.0,1.0,0.0,1.0
1417.0,1158.0,1.0,0.0,1.0
1417.0,1818.0,1.0,0.0,1.0
1417.0,2460.0,1.0,0.0,1.0
1417.0,3351.0,1.0,0.0,1.0
1417.0,3352.0,1.0,0.0,1.0
1418.0,627.0,0.35355,-0.35355,1.0
1418.0,876.0,0.35355,-0.35355,1.0
1418.0,987.0,1.0,0.0,1.0
1418.0,1430.0,-0.35355,-0.35355,-1.0
1419.0,70.0,1.0,0.0,1.0
1419.0,135.0,1.0,0.0,1.0
1419.0,140.0,0.35355,-0.35355,1.0
1419.0,1158.0,1.0,0.0,1.0
1419.0,1188.0,1.0,0.0,1.0
1419.0,1458.0,1.0,0.0,1.0
1419.0,1690.0,1.0,0.0,1.0
1419.0,1924.0,1.0,0.0,1.0
1419.0,2315.0,1.0,0.0,1.0
1419.0,2521.0,1.0,0.0,1.0
1419.0,3445.0,1.0,0.0,1.0
1419.0,3446.0,1.0,0.0,1.0
1420.0,135.0,1.0,0.0,1.0
1420.0,1415.0,1.0,0.0,1.0
1421.0,135.0,1.0,0.0,1.0
1422.0,11.0,1.0,0.0,1.0
1422.0,131.0,1.0,0.0,1.0
1422.0,135.0,0.35355,0.35355,1.0
1422.0,136.0,1.0,0.0,1.0
1422.0,355.0,1.0,0.0,1.0
1422.0,373.0,1.0,0.0,1.0
1422.0,381.0,1.0,0.0,1.0
1422.0,383.0,1.0,0.0,1.0
1422.0,557.0,0.35355,0.35355,1.0
1422.0,579.0,1.0,0.0,1.0
1422.0,620.0,1.0,0.0,1.0
1422.0,633.0,1.0,0.0,1.0
1422.0,665.0,1.0,0.0,1.0
1422.0,686.0,1.0,0.0,1.0
1422.0,706.0,0.35355,-0.35355,1.0
1422.0,715.0,1.0,0.0,1.0
1422.0,948.0,1.0,0.0,1.0
1422.0,1093.0,0.35355,0.35355,1.0
1422.0,1240.0,1.0,0.0,1.0
1422.0,1294.0,1.0,0.0,1.0
1422.0,1398.0,1.0,0.0,1.0
1422.0,1464.0,1.0,0.0,1.0
1422.0,1847.0,1.0,0.0,1.0
1422.0,1884.0,1.0,0.0,1.0
1422.0,1939.0,1.0,0.0,1.0
1422.0,1945.0,1.0,0.0,1.0
1422.0,2026.0,1.0,0.0,1.0
1422.0,2193.0,1.0,0.0,1.0
1422.0,2529.0,1.0,0.0,1.0
1422.0,2540.0,1.0,0.0,1.0
1422.0,2818.0,1.0,0.0,1.0
1422.0,2819.0,0.35355,0.35355,1.0
1423.0,20.0,0.35355,0.35355,1.0
1423.0,45.0,0.35355,0.35355,1.0
1423.0,46.0,1.0,0.0,1.0
1423.0,50.0,-0.35355,0.35355,-1.0
1423.0,55.0,0.35355,0.35355,1.0
1423.0,69.0,-0.35355,0.35355,-1.0
1423.0,80.0,1.0,0.0,1.0
1423.0,82.0,0.35355,0.35355,1.0
1423.0,98.0,1.0,0.0,1.0
1423.0,135.0,-0.35355,0.35355,-1.0
1423.0,157.0,0.35355,-0.35355,1.0
1423.0,261.0,-1.0,0.0,-1.0
1423.0,513.0,0.35355,0.35355,1.0
1423.0,522.0,-0.35355,0.35355,-1.0
1423.0,539.0,0.35355,0.35355,1.0
1423.0,544.0,0.35355,0.35355,1.0
1423.0,568.0,0.35355,0.35355,1.0
1423.0,583.0,1.0,0.0,1.0
1423.0,586.0,0.35355,0.35355,1.0
1423.0,617.0,0.35355,0.35355,1.0
1423.0,701.0,-0.35355,0.35355,-1.0
1423.0,876.0,0.35355,0.35355,1.0
1423.0,887.0,-0.35355,0.35355,-1.0
1423.0,1032.0,-0.35355,0.35355,-1.0
1423.0,1133.0,-0.35355,0.35355,-1.0
1423.0,1134.0,0.35355,0.35355,1.0
1423.0,1430.0,-0.35355,0.35355,-1.0
1423.0,1512.0,0.35355,0.35355,1.0
1423.0,1575.0,1.0,0.0,1.0
1423.0,1611.0,0.35355,-0.35355,1.0
1423.0,1699.0,0.35355,0.35355,1.0
1423.0,1702.0,0.35355,0.35355,1.0
1423.0,1705.0,1.0,0.0,1.0
1423.0,1720.0,0.35355,0.35355,1.0
1423.0,1723.0,0.35355,0.35355,1.0
1423.0,1733.0,0.35355,0.35355,1.0
1423.0,1734.0,0.35355,-0.35355,1.0
1423.0,1748.0,0.35355,0.35355,1.0
1423.0,1794.0,-0.35355,0.35355,-1.0
1423.0,1805.0,-0.35355,0.35355,-1.0
1423.0,1809.0,0.35355,0.35355,1.0
1423.0,1876.0,0.35355,0.35355,1.0
1423.0,2596.0,0.35355,0.35355,1.0
1423.0,2927.0,1.0,0.0,1.0
1423.0,3550.0,1.0,0.0,1.0
1423.0,3551.0,0.35355,0.35355,1.0
1423.0,3552.0,0.35355,0.35355,1.0
1424.0,46.0,-1.0,0.0,-1.0
1424.0,133.0,-0.35355,0.35355,-1.0
1424.0,135.0,-1.0,0.0,-1.0
1424.0,139.0,1.0,0.0,1.0
1424.0,261.0,-1.0,0.0,-1.0
1424.0,1387.0,0.35355,0.35355,1.0
1424.0,1659.0,-0.35355,0.35355,-1.0
1424.0,2370.0,1.0,0.0,1.0
1424.0,3144.0,1.0,0.0,1.0
1425.0,135.0,-0.35355,0.35355,-1.0
1425.0,533.0,1.0,0.0,1.0
1426.0,135.0,0.35355,-0.35355,1.0
1427.0,46.0,0.35355,-0.35355,1.0
1427.0,135.0,0.35355,-0.35355,1.0
1427.0,360.0,0.35355,-0.35355,1.0
1427.0,476.0,0.35355,0.35355,1.0
1427.0,522.0,1.0,0.0,1.0
1427.0,681.0,1.0,0.0,1.0
1427.0,1034.0,1.0,0.0,1.0
1427.0,1062.0,-0.35355,-0.35355,-1.0
1427.0,1387.0,1.0,0.0,1.0
1427.0,2865.0,1.0,0.0,1.0
1427.0,2958.0,1.0,0.0,1.0
1428.0,46.0,0.35355,-0.35355,1.0
1428.0,48.0,0.35355,-0.35355,1.0
1428.0,135.0,0.35355,-0.35355,1.0
1428.0,534.0,1.0,0.0,1.0
1428.0,535.0,1.0,0.0,1.0
1428.0,538.0,1.0,0.0,1.0
1428.0,579.0,1.0,0.0,1.0
1428.0,617.0,0.35355,-0.35355,1.0
1428.0,674.0,0.35355,0.35355,1.0
1428.0,675.0,0.35355,-0.35355,1.0
1428.0,698.0,0.35355,0.35355,1.0
1428.0,699.0,1.0,0.0,1.0
1428.0,894.0,1.0,0.0,1.0
1428.0,1315.0,1.0,0.0,1.0
1428.0,1843.0,0.35355,0.35355,1.0
1429.0,135.0,0.35355,-0.35355,1.0
1430.0,135.0,0.35355,-0.35355,1.0
1430.0,261.0,0.35355,-0.35355,1.0
1430.0,476.0,0.35355,0.35355,1.0
1430.0,527.0,1.0,0.0,1.0
1430.0,543.0,0.35355,0.35355,1.0
1430.0,562.0,0.35355,-0.35355,1.0
1430.0,681.0,1.0,0.0,1.0
1430.0,1388.0,1.0,0.0,1.0
1430.0,1418.0,-0.35355,0.35355,-1.0
1430.0,1423.0,-0.35355,-0.35355,-1.0
1430.0,1679.0,1.0,0.0,1.0
1430.0,1972.0,1.0,0.0,1.0
1430.0,3335.0,1.0,0.0,1.0
1430.0,3336.0,0.35355,0.35355,1.0
1431.0,135.0,0.35355,-0.35355,1.0
1431.0,557.0,1.0,0.0,1.0
1432.0,37.0,0.35355,0.35355,1.0
1432.0,72.0,1.0,0.0,1.0
1432.0,135.0,0.35355,-0.35355,1.0
1432.0,1437.0,-0.35355,0.35355,-1.0
1433.0,135.0,0.35355,-0.35355,1.0
1433.0,315.0,0.35355,-0.35355,1.0
1434.0,135.0,0.35355,-0.35355,1.0
1434.0,627.0,-0.35355,-0.35355,-1.0
1434.0,630.0,1.0,0.0,1.0
1434.0,676.0,0.35355,0.35355,1.0
1434.0,950.0,-0.35355,-0.35355,-1.0
1434.0,1327.0,-0.35355,-0.35355,-1.0
1434.0,2854.0,0.35355,-0.35355,1.0
1435.0,135.0,0.35355,-0.35355,1.0
1435.0,590.0,0.35355,-0.35355,1.0
1435.0,688.0,0.35355,-0.35355,1.0
1436.0,135.0,0.35355,-0.35355,1.0
1436.0,920.0,1.0,0.0,1.0
1436.0,3696.0,1.0,0.0,1.0
1437.0,43.0,0.35355,-0.35355,1.0
1437.0,135.0,-0.35355,-0.35355,-1.0
1437.0,533.0,1.0,0.0,1.0
1437.0,556.0,-0.35355,0.35355,-1.0
1437.0,590.0,-0.35355,-0.35355,-1.0
1437.0,592.0,-0.35355,-0.35355,-1.0
1437.0,822.0,1.0,0.0,1.0
1437.0,1432.0,-0.35355,-0.35355,-1.0
1438.0,135.0,-0.35355,-0.35355,-1.0
1438.0,555.0,1.0,0.0,1.0
1438.0,1558.0,1.0,0.0,1.0
1438.0,1741.0,1.0,0.0,1.0
1438.0,2197.0,1.0,0.0,1.0
1438.0,2376.0,1.0,0.0,1.0
1439.0,53.0,1.0,0.0,1.0
1439.0,135.0,-0.35355,-0.35355,-1.0
1439.0,244.0,1.0,0.0,1.0
1439.0,254.0,1.0,0.0,1.0
1439.0,257.0,-0.35355,-0.35355,-1.0
1439.0,571.0,-0.35355,-0.35355,-1.0
1439.0,675.0,-0.35355,-0.35355,-1.0
1439.0,799.0,1.0,0.0,1.0
1439.0,884.0,1.0,0.0,1.0
1439.0,1249.0,0.35355,-0.35355,1.0
1439.0,1250.0,0.35355,-0.35355,1.0
1439.0,1251.0,0.35355,-0.35355,1.0
1439.0,1252.0,0.35355,-0.35355,1.0
1440.0,135.0,-0.35355,-0.35355,-1.0
1440.0,175.0,-0.35355,-0.35355,-1.0
1441.0,135.0,-0.35355,-0.35355,-1.0
1441.0,556.0,-0.35355,-0.35355,-1.0
1442.0,11.0,-1.0,0.0,-1.0
1442.0,21.0,-0.35355,-0.35355,-1.0
1442.0,38.0,1.0,0.0,1.0
1442.0,43.0,-0.35355,-0.35355,-1.0
1442.0,57.0,1.0,0.0,1.0
1442.0,135.0,-0.35355,-0.35355,-1.0
1442.0,283.0,1.0,0.0,1.0
1442.0,339.0,1.0,0.0,1.0
1442.0,373.0,1.0,0.0,1.0
1442.0,522.0,-0.35355,-0.35355,-1.0
1442.0,554.0,-0.35355,-0.35355,-1.0
1442.0,558.0,-1.0,0.0,-1.0
1442.0,579.0,-1.0,0.0,-1.0
1442.0,626.0,-0.35355,-0.35355,-1.0
1442.0,650.0,1.0,0.0,1.0
1442.0,685.0,1.0,0.0,1.0
1442.0,886.0,1.0,0.0,1.0
1442.0,921.0,0.35355,-0.35355,1.0
1442.0,924.0,-0.35355,0.35355,-1.0
1442.0,1106.0,-0.35355,-0.35355,-1.0
1442.0,1141.0,1.0,0.0,1.0
1442.0,1158.0,1.0,0.0,1.0
1442.0,1359.0,1.0,0.0,1.0
1442.0,1360.0,0.35355,0.35355,1.0
1442.0,1362.0,-0.35355,-0.35355,-1.0
1442.0,1446.0,-1.0,0.0,-1.0
1442.0,1487.0,1.0,0.0,1.0
1442.0,1495.0,1.0,0.0,1.0
1442.0,1509.0,1.0,0.0,1.0
1442.0,1547.0,0.35355,-0.35355,1.0
1442.0,1558.0,1.0,0.0,1.0
1442.0,1559.0,0.35355,0.35355,1.0
1442.0,1742.0,1.0,0.0,1.0
1442.0,1807.0,-1.0,0.0,-1.0
1442.0,1848.0,1.0,0.0,1.0
1442.0,1890.0,-1.0,0.0,-1.0
1442.0,1939.0,1.0,0.0,1.0
1442.0,1980.0,1.0,0.0,1.0
1442.0,2041.0,0.35355,-0.35355,1.0
1442.0,2042.0,1.0,0.0,1.0
1442.0,2045.0,0.35355,0.35355,1.0
1442.0,2058.0,1.0,0.0,1.0
1442.0,2059.0,1.0,0.0,1.0
1442.0,2063.0,1.0,0.0,1.0
1442.0,2098.0,-0.35355,-0.35355,-1.0
1442.0,2185.0,0.35355,-0.35355,1.0
1442.0,2186.0,1.0,0.0,1.0
1442.0,2189.0,1.0,0.0,1.0
1442.0,2240.0,0.35355,-0.35355,1.0
1442.0,2283.0,1.0,0.0,1.0
1442.0,2311.0,1.0,0.0,1.0
1442.0,2357.0,1.0,0.0,1.0
1442.0,2370.0,-0.35355,-0.35355,-1.0
1442.0,2447.0,1.0,0.0,1.0
1442.0,2459.0,1.0,0.0,1.0
1442.0,2473.0,1.0,0.0,1.0
1442.0,2524.0,1.0,0.0,1.0
1442.0,2530.0,1.0,0.0,1.0
1442.0,2580.0,1.0,0.0,1.0
1442.0,2609.0,1.0,0.0,1.0
1442.0,2622.0,0.35355,-0.35355,1.0
1442.0,2807.0,1.0,0.0,1.0
1442.0,2810.0,1.0,0.0,1.0
1442.0,2817.0,-0.35355,-0.35355,-1.0
1442.0,2998.0,1.0,0.0,1.0
1442.0,2999.0,1.0,0.0,1.0
1442.0,3083.0,1.0,0.0,1.0
1442.0,3152.0,1.0,0.0,1.0
1442.0,3197.0,1.0,0.0,1.0
1442.0,3249.0,1.0,0.0,1.0
1442.0,3282.0,1.0,0.0,1.0
1442.0,3319.0,-1.0,0.0,-1.0
1442.0,3337.0,1.0,0.0,1.0
1442.0,3343.0,1.0,0.0,1.0
1442.0,3409.0,1.0,0.0,1.0
1442.0,3442.0,1.0,0.0,1.0
1442.0,3498.0,0.35355,-0.35355,1.0
1442.0,3597.0,1.0,0.0,1.0
1442.0,3617.0,1.0,0.0,1.0
1442.0,3680.0,1.0,0.0,1.0
1442.0,3683.0,1.0,0.0,1.0
1442.0,3684.0,1.0,0.0,1.0
1442.0,3685.0,1.0,0.0,1.0
1442.0,3686.0,1.0,0.0,1.0
1442.0,3687.0,0.35355,-0.35355,1.0
1442.0,3717.0,1.0,0.0,1.0
1442.0,3749.0,1.0,0.0,1.0
1442.0,3767.0,-0.35355,-0.35355,-1.0
1443.0,23.0,1.0,0.0,1.0
1443.0,53.0,1.0,0.0,1.0
1443.0,117.0,1.0,0.0,1.0
1443.0,538.0,1.0,0.0,1.0
1443.0,675.0,1.0,0.0,1.0
1443.0,887.0,1.0,0.0,1.0
1443.0,1296.0,1.0,0.0,1.0
1443.0,1444.0,1.0,0.0,1.0
1444.0,43.0,1.0,0.0,1.0
1444.0,53.0,1.0,0.0,1.0
1444.0,349.0,1.0,0.0,1.0
1444.0,391.0,1.0,0.0,1.0
1444.0,597.0,1.0,0.0,1.0
1444.0,624.0,1.0,0.0,1.0
1444.0,688.0,1.0,0.0,1.0
1444.0,715.0,0.35355,0.35355,1.0
1444.0,718.0,1.0,0.0,1.0
1444.0,884.0,0.35355,-0.35355,1.0
1444.0,887.0,0.35355,-0.35355,1.0
1444.0,892.0,1.0,0.0,1.0
1444.0,1162.0,0.35355,0.35355,1.0
1444.0,1326.0,0.35355,0.35355,1.0
1444.0,1443.0,1.0,0.0,1.0
1444.0,1508.0,0.35355,0.35355,1.0
1444.0,1834.0,1.0,0.0,1.0
1444.0,1997.0,1.0,0.0,1.0
1444.0,2115.0,0.35355,-0.35355,1.0
1445.0,43.0,0.35355,0.35355,1.0
1445.0,53.0,1.0,0.0,1.0
1445.0,615.0,1.0,0.0,1.0
1446.0,53.0,1.0,0.0,1.0
1446.0,126.0,1.0,0.0,1.0
1446.0,127.0,0.35355,-0.35355,1.0
1446.0,269.0,1.0,0.0,1.0
1446.0,284.0,1.0,0.0,1.0
1446.0,389.0,1.0,0.0,1.0
1446.0,515.0,1.0,0.0,1.0
1446.0,524.0,1.0,0.0,1.0
1446.0,538.0,1.0,0.0,1.0
1446.0,560.0,1.0,0.0,1.0
1446.0,647.0,1.0,0.0,1.0
1446.0,709.0,1.0,0.0,1.0
1446.0,731.0,1.0,0.0,1.0
1446.0,743.0,1.0,0.0,1.0
1446.0,753.0,1.0,0.0,1.0
1446.0,824.0,1.0,0.0,1.0
1446.0,831.0,0.35355,0.35355,1.0
1446.0,978.0,0.35355,-0.35355,1.0
1446.0,1253.0,-1.0,0.0,-1.0
1446.0,1442.0,-1.0,0.0,-1.0
1446.0,1485.0,1.0,0.0,1.0
1446.0,1685.0,1.0,0.0,1.0
1446.0,1939.0,1.0,0.0,1.0
1446.0,1949.0,1.0,0.0,1.0
1446.0,2073.0,1.0,0.0,1.0
1446.0,2458.0,0.35355,0.35355,1.0
1446.0,2582.0,1.0,0.0,1.0
1446.0,2675.0,1.0,0.0,1.0
1446.0,2676.0,1.0,0.0,1.0
1446.0,2677.0,1.0,0.0,1.0
1446.0,2678.0,1.0,0.0,1.0
1446.0,2679.0,1.0,0.0,1.0
1446.0,2680.0,0.35355,-0.35355,1.0
1446.0,2681.0,1.0,0.0,1.0
1446.0,2682.0,1.0,0.0,1.0
1446.0,2683.0,-0.35355,0.35355,-1.0
1447.0,53.0,1.0,0.0,1.0
1447.0,549.0,0.35355,-0.35355,1.0
1447.0,715.0,0.35355,-0.35355,1.0
1447.0,725.0,1.0,0.0,1.0
1447.0,816.0,1.0,0.0,1.0
1447.0,3591.0,1.0,0.0,1.0
1448.0,53.0,1.0,0.0,1.0
1448.0,355.0,1.0,0.0,1.0
1448.0,543.0,1.0,0.0,1.0
1448.0,929.0,1.0,0.0,1.0
1448.0,2312.0,1.0,0.0,1.0
1449.0,53.0,1.0,0.0,1.0
1449.0,284.0,0.35355,0.35355,1.0
1449.0,622.0,0.35355,-0.35355,1.0
1450.0,53.0,1.0,0.0,1.0
1450.0,715.0,0.35355,0.35355,1.0
1451.0,53.0,1.0,0.0,1.0
1451.0,541.0,1.0,0.0,1.0
1451.0,558.0,0.35355,-0.35355,1.0
1451.0,1887.0,1.0,0.0,1.0
1451.0,3608.0,1.0,0.0,1.0
1452.0,53.0,1.0,0.0,1.0
1452.0,572.0,1.0,0.0,1.0
1452.0,579.0,1.0,0.0,1.0
1453.0,53.0,1.0,0.0,1.0
1453.0,178.0,1.0,0.0,1.0
1453.0,850.0,0.35355,0.35355,1.0
1454.0,53.0,1.0,0.0,1.0
1454.0,297.0,1.0,0.0,1.0
1455.0,53.0,1.0,0.0,1.0
1455.0,269.0,1.0,0.0,1.0
1455.0,706.0,1.0,0.0,1.0
1455.0,1222.0,1.0,0.0,1.0
1455.0,1321.0,1.0,0.0,1.0
1456.0,53.0,1.0,0.0,1.0
1456.0,675.0,-1.0,0.0,-1.0
1456.0,876.0,1.0,0.0,1.0
1456.0,1358.0,0.35355,0.35355,1.0
1456.0,1999.0,1.0,0.0,1.0
1456.0,2190.0,1.0,0.0,1.0
1457.0,53.0,1.0,0.0,1.0
1458.0,53.0,1.0,0.0,1.0
1458.0,555.0,1.0,0.0,1.0
1458.0,1419.0,1.0,0.0,1.0
